customer_id,signup_date,subscription_months,monthly_spend,contract_type,monthly_logins,last_active_days_ago,support_tickets_6mo,features_used,payment_method,customer_age_days,engagement_score,churn,churn_risk_score,risk_category
CUST_000949,2026-03-13,28,88.64,Monthly,6,8,7,5,Invoice,1597,82,0,0.40955268747400664,Medium Risk
CUST_000950,2024-06-17,8,20.35,Monthly,8,7,0,10,PayPal,375,93,0,0.6774968319507884,High Risk
CUST_000951,2024-05-16,1,13.45,Annual,5,6,2,9,Credit Card,589,99,1,0.7579242424242425,Critical Risk
CUST_000952,2022-04-24,37,337.18,Annual,7,11,4,5,ACH,1336,79,0,0.4997996600688793,Medium Risk
CUST_000953,2025-02-08,22,11.26,Monthly,14,9,4,6,Credit Card,1129,86,0,0.26337571622703526,Low Risk
CUST_000954,2023-12-04,6,100.16,Quarterly,6,8,1,10,Credit Card,61,97,0,0.22294346853904076,Low Risk
CUST_000955,2024-12-31,21,32.74,Annual,16,10,4,3,ACH,644,70,1,0.7564800886043525,Critical Risk
CUST_000956,2026-03-30,32,102.14,Annual,12,5,2,5,PayPal,1345,80,0,0.22387796418049966,Low Risk
CUST_000957,2022-07-31,35,50.44,Quarterly,5,12,1,4,Invoice,724,63,1,0.6824546589916658,High Risk
CUST_000958,2026-01-28,15,125.95,Monthly,4,6,1,7,Credit Card,867,84,1,0.6768788493359587,High Risk
CUST_000959,2023-05-03,5,140.32,Quarterly,5,14,1,8,Invoice,137,81,1,0.5605297680980295,High Risk
CUST_000960,2022-01-09,56,10.46,Monthly,5,13,3,1,Invoice,207,57,1,0.8605148407148409,Critical Risk
CUST_000961,2025-11-30,46,13.92,Monthly,6,4,1,3,Invoice,1788,66,1,0.8007251754023902,Critical Risk
CUST_000962,2025-08-26,50,24.41,Quarterly,10,20,1,9,Credit Card,175,80,1,0.8859531772575251,Critical Risk
CUST_000963,2024-06-28,48,65.33,Quarterly,12,14,1,1,PayPal,698,46,0,0.23905208571733666,Low Risk
CUST_000964,2025-02-19,6,119.58,Annual,5,10,1,8,ACH,1348,85,0,0.43052601576346317,Medium Risk
CUST_000965,2026-01-05,25,40.8,Annual,9,15,3,2,PayPal,1696,60,1,0.7106879971314374,Critical Risk
CUST_000966,2024-03-23,56,56.69,Annual,9,6,1,10,ACH,1040,99,1,0.45855070012363425,Medium Risk
CUST_000967,2022-09-11,46,20.44,Quarterly,13,8,3,10,Invoice,1034,100,1,0.851693525818719,Critical Risk
CUST_000968,2025-08-08,59,91.73,Monthly,7,5,2,5,PayPal,1391,80,0,0.5406012862664775,High Risk
CUST_000969,2023-05-21,56,181.06,Quarterly,7,17,1,3,PayPal,333,53,1,0.8359283174246679,Critical Risk
CUST_000970,2025-09-09,40,25.64,Monthly,7,9,2,7,ACH,1786,86,0,0.358149310410747,Medium Risk
CUST_000971,2025-04-09,29,44.14,Monthly,6,9,4,2,ACH,711,66,1,0.6587479553370434,High Risk
CUST_000972,2023-08-17,7,14.5,Monthly,12,5,1,8,Invoice,669,90,1,0.769821700178555,Critical Risk
CUST_000973,2021-07-10,40,50.95,Annual,8,7,1,1,PayPal,460,53,0,0.5555938605083013,High Risk
CUST_000974,2024-03-31,13,44.94,Quarterly,7,10,1,6,PayPal,183,75,0,0.3491547892155936,Medium Risk
CUST_000975,2025-03-28,38,17.8,Annual,11,8,2,3,Invoice,787,67,1,0.7936952788768439,Critical Risk
CUST_000976,2024-08-17,18,39.18,Quarterly,14,7,0,1,Invoice,1725,48,1,0.7214352928300218,Critical Risk
CUST_000977,2024-03-27,2,30.33,Monthly,5,15,0,10,ACH,1308,85,1,0.6813409961685823,High Risk
CUST_000978,2022-09-14,8,46.89,Annual,6,10,3,1,Credit Card,1720,60,0,0.3338480221629648,Medium Risk
CUST_000979,2023-10-27,11,54.05,Quarterly,5,7,2,3,PayPal,1171,68,1,0.6153439227464079,High Risk
CUST_000980,2022-12-19,33,10.43,Annual,7,10,1,6,PayPal,664,75,1,0.8208159504348947,Critical Risk
CUST_000981,2022-11-27,54,81.57,Annual,7,8,1,7,Credit Card,134,82,1,0.7022095820374936,Critical Risk
CUST_000982,2024-01-01,38,72.42,Annual,7,11,0,4,ACH,1763,59,0,0.2934226812763924,Low Risk
CUST_000983,2024-10-02,48,32.81,Quarterly,9,19,2,3,PayPal,1788,56,1,0.8394630346824177,Critical Risk
CUST_000984,2026-02-17,27,12.72,Quarterly,7,12,2,3,ACH,805,63,1,0.806176000987288,Critical Risk
CUST_000985,2025-02-22,20,80.31,Monthly,12,12,5,4,Credit Card,1554,73,0,0.6285193363918424,High Risk
CUST_000986,2026-01-20,12,165.25,Quarterly,7,6,0,3,Invoice,649,59,0,0.6303401747193604,High Risk
CUST_000987,2022-05-18,43,23.73,Monthly,14,9,0,4,ACH,629,61,0,0.38025540594640134,Medium Risk
CUST_000988,2021-08-09,31,29.54,Monthly,5,5,2,6,ACH,303,85,1,0.52783226791255,High Risk
CUST_000989,2024-03-30,27,20.16,Quarterly,5,4,3,9,Credit Card,1766,100,0,0.23137542077093692,Low Risk
CUST_000990,2024-04-25,32,53.01,Monthly,7,8,0,10,Invoice,51,92,1,0.7988931065772094,Critical Risk
CUST_000991,2024-02-17,10,18.41,Quarterly,8,14,0,10,PayPal,1544,86,1,0.8654679326255661,Critical Risk
CUST_000992,2022-09-11,3,32.02,Monthly,6,13,1,7,ACH,1426,77,1,0.7360674871445291,Critical Risk
CUST_000993,2026-01-25,45,69.7,Monthly,9,11,0,7,PayPal,220,74,1,0.7120144981933008,Critical Risk
CUST_000994,2024-02-25,27,51.06,Monthly,8,13,2,7,Credit Card,79,82,1,0.8356448399192031,Critical Risk
CUST_000995,2022-08-13,35,34.43,Monthly,5,9,2,5,Credit Card,615,76,0,0.4687493464473046,Medium Risk
CUST_000996,2023-12-26,31,37.26,Annual,8,8,5,7,Invoice,926,92,1,0.6772481179767149,High Risk
CUST_000997,2025-02-22,15,51.29,Monthly,7,12,2,8,Invoice,928,88,1,0.7812441644281735,Critical Risk
CUST_000998,2025-02-10,16,10.29,Monthly,16,5,1,7,PayPal,905,85,1,0.8469220338194671,Critical Risk
CUST_000999,2022-09-09,13,14.09,Monthly,8,17,3,3,Invoice,1015,63,0,0.3081050052309962,Medium Risk
CUST_001000,2025-08-27,49,116.54,Monthly,7,10,1,10,Credit Card,981,95,0,0.7256499614175703,Critical Risk
CUST_001001,2025-11-18,35,14.05,Annual,6,9,1,9,Invoice,1700,91,1,0.7794279799936003,Critical Risk
CUST_001002,2022-03-20,52,71.35,Monthly,12,13,2,10,Invoice,184,97,0,0.4241035348328315,Medium Risk
CUST_001003,2023-08-23,11,136.31,Annual,3,6,1,6,Invoice,44,79,0,0.22562004817525402,Low Risk
CUST_001004,2022-08-13,59,25.78,Quarterly,5,7,4,8,PayPal,1558,98,0,0.48215180824285847,Medium Risk
CUST_001005,2023-07-18,21,33.14,Annual,6,12,2,6,ACH,628,78,1,0.6153097413273518,High Risk
CUST_001006,2024-11-07,51,52.07,Quarterly,11,8,0,4,Credit Card,242,62,1,0.7258490225038402,Critical Risk
CUST_001007,2024-04-04,54,116.73,Monthly,6,15,3,1,Invoice,907,55,1,0.825237753712964,Critical Risk
CUST_001008,2023-03-30,11,152.28,Monthly,6,9,7,7,PayPal,1564,91,1,0.783356574817813,Critical Risk
CUST_001009,2021-12-28,30,77.27,Quarterly,5,14,1,8,Credit Card,1130,81,0,0.4977468017503884,Medium Risk
CUST_001010,2026-02-11,48,14.53,Annual,6,14,1,4,Credit Card,1213,61,1,0.7326228196307422,Critical Risk
CUST_001011,2025-12-21,53,65.31,Annual,9,8,4,9,PayPal,846,100,0,0.4916756661398621,Medium Risk
CUST_001012,2024-02-26,35,36.41,Annual,5,9,0,8,PayPal,625,81,0,0.49022753149372994,Medium Risk
CUST_001013,2023-11-15,22,41.81,Monthly,8,12,2,10,PayPal,653,98,1,0.6140474465799488,High Risk
CUST_001014,2025-12-16,38,12.52,Monthly,9,12,1,2,PayPal,1506,53,1,0.9513440270371117,Critical Risk
CUST_001015,2025-10-31,31,20.6,Annual,6,19,2,10,Invoice,1286,91,0,0.3297427137838915,Medium Risk
CUST_001016,2022-06-08,14,88.15,Annual,8,8,1,8,Credit Card,1554,87,1,0.6249123126432352,High Risk
CUST_001017,2022-08-18,24,40.25,Monthly,9,13,1,4,Invoice,445,62,1,0.6063411851356592,High Risk
CUST_001018,2024-03-09,50,27.95,Quarterly,9,14,4,10,PayPal,1174,100,0,0.2987745514868417,Low Risk
CUST_001019,2022-02-21,49,34.23,Monthly,4,14,2,9,PayPal,1362,91,1,0.7545224904428044,Critical Risk
CUST_001020,2023-08-23,32,106.34,Monthly,8,11,0,3,PayPal,697,54,0,0.7180861880152334,Critical Risk
CUST_001021,2026-02-23,36,79.11,Quarterly,9,8,3,3,Invoice,390,72,1,0.6087383124700978,High Risk
CUST_001022,2024-11-03,32,25.89,Annual,9,10,3,7,ACH,1401,90,1,0.7736224494767845,Critical Risk
CUST_001023,2026-03-11,55,16.25,Annual,4,13,5,8,Credit Card,105,92,0,0.27150828670775196,Low Risk
CUST_001024,2022-04-20,15,24.52,Monthly,7,8,3,6,ACH,1763,87,1,0.807239214375477,Critical Risk
CUST_001025,2025-10-10,43,136.76,Monthly,8,14,1,6,PayPal,247,71,1,0.7267173460679593,Critical Risk
CUST_001026,2025-12-28,58,53.56,Annual,10,12,2,10,Credit Card,1518,98,0,0.23726194927028033,Low Risk
CUST_001027,2021-06-27,35,48.12,Monthly,6,6,2,8,PayPal,833,94,1,0.7389957652722913,Critical Risk
CUST_001028,2026-03-21,3,55.37,Quarterly,6,14,2,10,ACH,219,96,0,0.22059119473222286,Low Risk
CUST_001029,2021-06-22,16,32.79,Quarterly,7,10,1,10,Credit Card,1143,95,1,0.6549335688315857,High Risk
CUST_001030,2026-01-12,5,92.28,Quarterly,8,12,0,2,PayPal,365,48,1,0.6488951438936613,High Risk
CUST_001031,2024-04-02,21,47.04,Monthly,9,11,2,5,Credit Card,253,74,1,0.7623408933340714,Critical Risk
CUST_001032,2021-09-19,10,16.21,Annual,15,13,4,2,Invoice,1773,62,1,0.9001885678908735,Critical Risk
CUST_001033,2023-01-12,19,16.91,Monthly,8,5,5,3,ACH,665,75,1,0.8719495191294159,Critical Risk
CUST_001034,2024-01-06,25,48.49,Monthly,5,11,1,7,Credit Card,427,79,1,0.646622200920122,High Risk
CUST_001035,2026-01-28,4,147.89,Monthly,6,9,2,1,ACH,1424,56,1,0.8145558084251421,Critical Risk
CUST_001036,2022-07-05,29,28.43,Monthly,12,8,2,4,Invoice,310,72,0,0.37762511997977993,Medium Risk
CUST_001037,2022-02-09,19,111.83,Quarterly,10,8,2,7,ACH,734,87,1,0.6564868229262728,High Risk
CUST_001038,2023-11-15,43,82.22,Monthly,4,9,2,5,Invoice,456,76,1,0.6903474819219793,High Risk
CUST_001039,2025-05-08,2,24.24,Monthly,5,7,4,5,ACH,1133,83,1,0.8833011853101642,Critical Risk
CUST_001040,2023-11-15,10,11.85,Quarterly,14,9,2,3,Invoice,382,66,1,0.6701030519843013,High Risk
CUST_001041,2021-08-17,43,15.37,Monthly,5,9,4,8,Invoice,755,96,0,0.32265415016724985,Medium Risk
CUST_001042,2025-07-26,25,75.19,Annual,15,9,2,3,Credit Card,524,66,0,0.27653427464552044,Low Risk
CUST_001043,2022-12-31,20,21.14,Monthly,7,7,2,7,Credit Card,1529,88,0,0.5097900100140245,High Risk
CUST_001044,2022-12-31,48,33.2,Monthly,8,11,1,1,Credit Card,1743,49,1,0.7265244818795309,Critical Risk
CUST_001045,2024-07-05,19,44.83,Quarterly,5,6,0,3,Credit Card,1716,59,0,0.24747399922631072,Low Risk
CUST_001046,2026-01-30,23,74.63,Monthly,6,10,6,1,PayPal,1309,60,1,0.5673903170751172,High Risk
CUST_001047,2024-06-30,24,16.01,Annual,13,13,1,4,Invoice,1183,62,1,0.8594102797347948,Critical Risk
CUST_001048,2026-03-03,11,36.07,Monthly,10,10,2,3,PayPal,1168,65,1,0.592729983258712,High Risk
CUST_001049,2024-08-07,46,43.19,Monthly,5,10,0,9,PayPal,585,85,0,0.5061189937151416,High Risk
CUST_001050,2023-05-24,34,48.92,Monthly,11,20,1,2,Credit Card,1737,45,1,0.9190127973885716,Critical Risk
CUST_001051,2022-06-06,55,95.29,Monthly,6,12,2,5,ACH,92,73,0,0.4785728883213214,Medium Risk
CUST_001052,2023-07-09,28,19.42,Monthly,10,12,1,10,ACH,1159,93,0,0.4662417619097265,Medium Risk
CUST_001053,2022-04-04,5,92.47,Annual,4,13,2,3,PayPal,1420,62,0,0.6047620355884831,High Risk
CUST_001054,2024-09-06,59,69.03,Monthly,6,12,3,3,PayPal,1218,68,1,0.7173823351492138,Critical Risk
CUST_001055,2024-06-20,5,50.58,Monthly,9,11,1,5,Invoice,1341,69,0,0.365840462604827,Medium Risk
CUST_001056,2024-11-15,51,70.12,Monthly,10,20,4,2,Credit Card,1027,55,1,0.785852804367808,Critical Risk
CUST_001057,2022-06-04,21,36.55,Quarterly,6,8,2,5,Credit Card,500,77,1,0.733698404446042,Critical Risk
CUST_001058,2024-01-16,12,17.45,Quarterly,6,9,2,3,Invoice,1076,66,1,0.7603475458746661,Critical Risk
CUST_001059,2022-02-16,50,64.8,Annual,3,6,3,2,PayPal,1406,69,0,0.27222125284119064,Low Risk
CUST_001060,2024-07-27,4,47.19,Quarterly,13,12,0,5,Credit Card,227,63,1,0.804649212292458,Critical Risk
CUST_001061,2025-09-12,54,61.0,Monthly,10,13,1,3,PayPal,1229,57,0,0.4562695460841926,Medium Risk
CUST_001062,2024-11-25,49,30.62,Monthly,8,12,0,8,PayPal,1598,78,1,0.7853845539841027,Critical Risk
CUST_001063,2025-05-22,42,128.69,Annual,14,8,0,2,Credit Card,1798,52,1,0.7957035674973938,Critical Risk
CUST_001064,2023-05-29,20,54.26,Annual,7,11,3,7,Credit Card,305,89,0,0.3276133163902186,Medium Risk
CUST_001065,2024-11-03,38,14.46,Monthly,12,13,3,8,Invoice,671,92,1,0.7013053495270896,Critical Risk
CUST_001066,2023-04-27,25,39.87,Monthly,9,14,1,7,Invoice,497,76,1,0.7107309399764358,Critical Risk
CUST_001067,2021-07-14,14,80.6,Quarterly,12,13,1,2,PayPal,372,52,0,0.2867600428983667,Low Risk
CUST_001068,2023-05-02,11,89.03,Quarterly,3,7,1,9,PayPal,1207,93,0,0.26202381974259237,Low Risk
CUST_001069,2024-02-29,32,44.12,Monthly,7,7,1,10,ACH,159,98,1,0.7081729102399537,Critical Risk
CUST_001070,2025-08-27,11,122.57,Annual,7,11,0,6,PayPal,991,69,0,0.34509086704517167,Medium Risk
CUST_001071,2026-03-17,18,25.58,Monthly,8,8,2,9,Credit Card,1662,97,1,0.8264294600510703,Critical Risk
CUST_001072,2023-03-15,27,36.43,Monthly,8,9,2,3,Credit Card,103,66,1,0.6856322602466385,High Risk
CUST_001073,2025-10-01,55,124.43,Monthly,9,14,0,9,Credit Card,953,81,0,0.3742775082426561,Medium Risk
CUST_001074,2025-09-06,54,123.29,Monthly,7,8,3,3,ACH,1068,72,1,0.7356641826416395,Critical Risk
CUST_001075,2023-05-19,18,67.87,Monthly,4,14,3,3,ACH,623,66,0,0.3754942801781809,Medium Risk
CUST_001076,2025-05-18,56,107.94,Quarterly,9,15,3,8,Invoice,516,90,0,0.30112685656328847,Medium Risk
CUST_001077,2026-01-16,23,14.65,Monthly,12,11,2,6,Credit Card,1528,79,1,0.8281077590321893,Critical Risk
CUST_001078,2024-01-23,11,110.12,Annual,7,16,1,1,PayPal,1154,44,0,0.22351952335168007,Low Risk
CUST_001079,2026-03-16,21,29.33,Monthly,9,11,1,2,PayPal,849,54,0,0.46790792758556854,Medium Risk
CUST_001080,2021-12-18,44,19.82,Monthly,7,8,5,10,PayPal,1476,100,1,0.841863313670549,Critical Risk
CUST_001081,2025-05-31,5,23.68,Quarterly,11,19,1,8,Invoice,489,76,1,0.8202376639655182,Critical Risk
CUST_001082,2023-06-18,23,37.06,Annual,8,6,1,7,PayPal,1323,84,1,0.6917022726821727,High Risk
CUST_001083,2024-02-19,41,24.46,Quarterly,8,11,3,8,Invoice,60,94,1,0.7694007965819994,Critical Risk
CUST_001084,2022-10-30,59,29.32,Quarterly,9,6,2,8,Credit Card,102,94,1,0.7876988164543118,Critical Risk
CUST_001085,2026-04-25,25,17.25,Monthly,3,9,2,6,ACH,587,81,1,0.7864764125010028,Critical Risk
CUST_001086,2024-08-16,41,27.56,Monthly,8,9,3,7,Invoice,1349,91,1,0.7688450046569452,Critical Risk
CUST_001087,2022-11-03,54,52.46,Quarterly,9,11,0,6,Invoice,1752,69,1,0.81096769593396,Critical Risk
CUST_001088,2021-08-21,10,39.16,Quarterly,6,10,1,1,PayPal,632,50,0,0.3284757229630366,Medium Risk
CUST_001089,2024-05-14,22,31.29,Annual,9,5,1,5,Credit Card,557,75,1,0.47268025970607147,Medium Risk
CUST_001090,2025-07-04,19,78.61,Annual,7,13,3,10,Credit Card,1439,100,1,0.6845918550366554,High Risk
CUST_001091,2024-08-02,1,121.99,Annual,8,10,2,1,PayPal,750,55,0,0.2522117126852496,Low Risk
CUST_001092,2026-03-08,7,80.69,Monthly,8,19,3,2,Invoice,765,56,1,0.8074666886144617,Critical Risk
CUST_001093,2024-05-07,4,30.17,Annual,9,6,1,5,PayPal,1628,74,0,0.29323301850136174,Low Risk
CUST_001094,2024-11-23,1,78.22,Quarterly,9,13,3,2,PayPal,1181,62,1,0.8055591412245462,Critical Risk
CUST_001095,2025-01-14,15,18.24,Annual,8,3,2,4,ACH,438,77,1,0.7848877250625961,Critical Risk
CUST_001096,2026-04-05,40,16.98,Monthly,8,4,1,3,PayPal,992,66,0,0.41557652788144905,Medium Risk
CUST_001097,2026-02-14,12,31.2,Monthly,8,12,3,9,PayPal,1606,98,0,0.4484367573403897,Medium Risk
CUST_001098,2022-12-10,22,92.44,Monthly,7,12,1,10,Credit Card,1364,93,1,0.7028220752192494,Critical Risk
CUST_001099,2022-06-23,22,24.14,Monthly,9,11,4,5,ACH,515,79,1,0.8021362098938156,Critical Risk
CUST_001100,2025-05-03,50,13.27,Quarterly,6,11,1,2,Credit Card,1408,54,1,0.8397277537132615,Critical Risk
CUST_001101,2024-07-06,47,17.06,Monthly,6,12,1,10,Credit Card,544,93,1,0.5312704107926959,High Risk
CUST_001102,2024-11-23,17,107.86,Monthly,6,12,2,6,Invoice,1208,78,1,0.6675805673774614,High Risk
CUST_001103,2024-06-03,29,60.23,Monthly,7,9,2,6,Invoice,1707,81,1,0.653155020174905,High Risk
CUST_001104,2022-09-05,46,24.6,Annual,8,7,1,5,Credit Card,574,73,0,0.450999736254388,Medium Risk
CUST_001105,2023-12-02,14,50.52,Annual,10,4,2,3,PayPal,882,71,0,0.5096062198854565,High Risk
CUST_001106,2023-07-07,50,47.49,Monthly,9,7,1,8,Invoice,1191,88,0,0.5247964738207566,High Risk
CUST_001107,2023-07-11,20,63.27,Monthly,8,7,1,5,Invoice,722,73,0,0.41845430299489367,Medium Risk
CUST_001108,2021-10-29,50,23.28,Monthly,8,8,2,10,Invoice,494,100,0,0.44165547746709954,Medium Risk
CUST_001109,2023-10-27,48,109.9,Annual,3,9,0,9,PayPal,1528,86,0,0.6132122753416859,High Risk
CUST_001110,2024-04-13,33,28.51,Monthly,9,9,3,4,PayPal,1221,76,1,0.6406777606350542,High Risk
CUST_001111,2025-05-05,55,69.23,Quarterly,11,8,2,4,Invoice,511,72,0,0.29290720933357783,Low Risk
CUST_001112,2021-06-23,59,10.81,Monthly,12,7,0,2,PayPal,821,53,1,0.8594803063401593,Critical Risk
CUST_001113,2022-02-21,43,33.31,Monthly,5,11,2,3,Invoice,1191,64,0,0.4498727370674452,Medium Risk
CUST_001114,2022-10-13,15,31.67,Annual,8,10,0,7,PayPal,334,75,1,0.7087276769037111,Critical Risk
CUST_001115,2022-02-23,12,49.21,Monthly,11,11,4,6,Invoice,1209,84,1,0.7039882479774409,Critical Risk
CUST_001116,2024-02-17,40,13.78,Annual,12,6,2,7,Credit Card,1726,89,0,0.31129754223753914,Medium Risk
CUST_001117,2024-04-24,54,88.06,Monthly,0,5,4,7,Invoice,972,65,1,0.7248774192895711,Critical Risk
CUST_001118,2023-06-29,20,22.28,Annual,7,10,2,9,Invoice,810,95,0,0.4395641976181063,Medium Risk
CUST_001119,2023-01-03,30,66.51,Annual,12,6,1,3,ACH,201,64,0,0.3381976640708411,Medium Risk
CUST_001120,2021-10-21,38,91.28,Quarterly,5,5,4,6,ACH,634,90,0,0.32161282886335557,Medium Risk
CUST_001121,2025-01-03,3,51.26,Monthly,7,9,3,2,Invoice,312,66,0,0.4180550927312084,Medium Risk
CUST_001122,2026-04-05,28,77.52,Monthly,6,7,2,3,ACH,104,68,0,0.484698223880497,Medium Risk
CUST_001123,2024-05-19,56,64.21,Monthly,8,9,1,6,PayPal,265,76,0,0.37402113325323477,Medium Risk
CUST_001124,2023-06-05,26,31.97,Quarterly,12,7,4,1,Credit Card,491,63,0,0.28837747815033454,Low Risk
CUST_001125,2022-10-14,30,92.74,Quarterly,9,12,1,8,Invoice,1266,83,0,0.6244414783838852,High Risk
CUST_001126,2022-11-25,13,27.46,Monthly,12,6,3,4,ACH,325,79,1,0.5948650305246309,High Risk
CUST_001127,2026-02-06,13,52.34,Monthly,8,6,4,5,ACH,886,84,0,0.42660272356667966,Medium Risk
CUST_001128,2022-03-27,2,78.4,Monthly,8,9,0,5,ACH,164,66,0,0.3220025694292909,Medium Risk
CUST_001129,2025-12-28,37,33.82,Monthly,14,7,2,6,PayPal,236,83,1,0.7207139913680638,Critical Risk
CUST_001130,2024-02-11,49,28.03,Monthly,9,12,2,1,PayPal,1765,53,1,0.8281905759790271,Critical Risk
CUST_001131,2024-11-12,38,40.75,Monthly,8,13,3,8,Invoice,1410,92,0,0.7448819435683991,Critical Risk
CUST_001132,2025-12-09,2,95.18,Annual,5,9,1,5,ACH,1559,71,1,0.7710833868124631,Critical Risk
CUST_001133,2022-02-04,36,142.91,Quarterly,1,8,1,3,PayPal,580,42,1,0.7911566798674105,Critical Risk
CUST_001134,2022-12-14,54,49.38,Quarterly,6,9,1,8,Invoice,1590,86,1,0.6502956042551401,High Risk
CUST_001135,2026-04-08,26,64.16,Monthly,7,6,0,10,PayPal,441,94,0,0.4095310105956677,Medium Risk
CUST_001136,2021-12-11,11,126.79,Annual,8,10,1,3,Invoice,541,60,0,0.33212809804162524,Medium Risk
CUST_001137,2022-06-15,8,15.19,Quarterly,5,10,2,3,ACH,1133,65,1,0.8389712628997562,Critical Risk
CUST_001138,2026-02-25,44,23.2,Monthly,8,13,3,8,Invoice,868,92,1,0.8710321963190389,Critical Risk
CUST_001139,2025-09-12,40,71.7,Annual,5,11,1,10,PayPal,846,94,0,0.3109682141102994,Medium Risk
CUST_001140,2026-01-14,43,96.79,Monthly,6,12,2,8,Credit Card,726,88,1,0.7164046329688314,Critical Risk
CUST_001141,2023-02-18,22,107.26,Monthly,14,6,3,3,Invoice,1507,74,0,0.7311164050194857,Critical Risk
CUST_001142,2026-01-12,20,36.82,Monthly,5,12,3,4,Credit Card,172,73,1,0.8403264595952541,Critical Risk
CUST_001143,2025-09-17,8,14.68,Monthly,4,10,1,6,Invoice,1792,75,1,0.859485043324498,Critical Risk
CUST_001144,2026-01-12,29,38.79,Annual,12,12,0,1,ACH,666,43,1,0.8160514123739763,Critical Risk
CUST_001145,2022-03-31,40,23.12,Monthly,6,6,1,9,PayPal,1311,94,1,0.8392182326347468,Critical Risk
CUST_001146,2026-03-30,26,27.21,Monthly,8,11,3,2,ACH,937,64,0,0.43436279276383644,Medium Risk
CUST_001147,2024-08-18,30,83.98,Monthly,7,13,1,1,PayPal,1643,47,0,0.43692541646585603,Medium Risk
CUST_001148,2022-07-10,17,13.93,Quarterly,3,12,1,5,Credit Card,1168,68,1,0.8221939964445838,Critical Risk
CUST_001149,2024-04-15,20,97.89,Monthly,9,15,2,7,PayPal,1820,80,1,0.7718617781490302,Critical Risk
CUST_001150,2024-09-15,52,37.9,Annual,7,7,1,8,Credit Card,1295,88,1,0.6607029874273254,High Risk
CUST_001151,2022-01-06,55,55.32,Annual,7,9,5,5,PayPal,857,81,1,0.7113758137763903,Critical Risk
CUST_001152,2025-03-04,16,14.7,Monthly,7,10,4,8,Credit Card,1631,95,1,0.7099002679755535,Critical Risk
CUST_001153,2024-08-28,46,30.58,Monthly,8,18,1,3,ACH,456,52,1,0.8239040558717164,Critical Risk
CUST_001154,2022-02-11,43,14.7,Annual,9,10,0,7,Invoice,831,75,1,0.8880484979958564,Critical Risk
CUST_001155,2024-06-10,7,172.91,Monthly,8,14,3,8,Invoice,441,91,0,0.2785181793987654,Low Risk
CUST_001156,2022-10-05,16,92.32,Monthly,13,16,4,5,PayPal,802,74,1,0.7167394228986244,Critical Risk
CUST_001157,2022-08-28,45,40.78,Annual,9,8,5,5,ACH,1472,82,1,0.7616013372422349,Critical Risk
CUST_001158,2021-07-06,59,22.65,Monthly,11,13,3,7,PayPal,1069,87,1,0.9153476719147985,Critical Risk
CUST_001159,2022-04-27,47,145.49,Monthly,10,14,6,2,Invoice,323,61,0,0.6513331020009485,High Risk
CUST_001160,2025-06-22,56,31.13,Monthly,6,9,1,3,ACH,263,61,1,0.6750719283836846,High Risk
CUST_001161,2023-12-08,48,18.78,Monthly,4,8,4,9,Invoice,640,100,1,0.6994918605598545,High Risk
CUST_001162,2021-07-03,27,51.41,Annual,8,8,1,7,Credit Card,459,82,1,0.6485892777242025,High Risk
CUST_001163,2022-07-02,53,153.92,Annual,10,12,0,6,ACH,713,68,0,0.27492214002796944,Low Risk
CUST_001164,2022-09-28,23,10.19,Annual,4,9,1,1,Credit Card,969,51,1,0.8437890289561055,Critical Risk
CUST_001165,2022-05-03,24,23.6,Annual,11,11,2,7,Invoice,1314,84,0,0.4509808667333294,Medium Risk
CUST_001166,2024-07-10,9,149.39,Monthly,11,7,5,5,ACH,661,83,1,0.4496246674611682,Medium Risk
CUST_001167,2025-07-30,35,19.38,Monthly,6,5,5,6,Invoice,1739,90,1,0.8520041465328787,Critical Risk
CUST_001168,2021-08-03,51,16.01,Monthly,5,12,3,2,Invoice,1227,63,1,0.7986056617116679,Critical Risk
CUST_001169,2021-12-09,20,52.22,Monthly,12,12,5,8,ACH,1809,93,1,0.6903566420429078,High Risk
CUST_001170,2022-02-26,37,108.97,Quarterly,8,12,4,10,Credit Card,234,100,1,0.48601374847109874,Medium Risk
CUST_001171,2024-08-17,42,42.42,Quarterly,10,9,3,6,Credit Card,276,86,1,0.6757591374920952,High Risk
CUST_001172,2024-12-03,17,270.74,Monthly,6,10,2,2,PayPal,1055,60,1,0.6529378096347603,High Risk
CUST_001173,2022-07-29,47,66.84,Monthly,6,5,4,8,PayPal,860,100,1,0.8213141184963763,Critical Risk
CUST_001174,2024-01-11,31,13.85,Monthly,10,11,1,1,PayPal,622,49,1,0.8614685855418128,Critical Risk
CUST_001175,2022-04-24,55,256.91,Monthly,5,9,3,2,ACH,705,66,1,0.6911139871708776,High Risk
CUST_001176,2025-05-18,57,36.2,Monthly,9,8,2,5,PayPal,707,77,0,0.454043890025148,Medium Risk
CUST_001177,2021-11-14,8,26.94,Annual,10,13,3,6,Credit Card,783,82,1,0.7143206588468461,Critical Risk
CUST_001178,2021-09-18,15,50.81,Quarterly,13,12,1,5,Invoice,1423,68,1,0.5517090004107271,High Risk
CUST_001179,2024-01-31,31,28.14,Annual,4,10,3,2,PayPal,1653,65,0,0.3920768632185212,Medium Risk
CUST_001180,2023-02-27,53,14.52,Monthly,6,6,0,3,Invoice,431,59,1,0.7890815412729171,Critical Risk
